Datetime,Tweet Id,Username,Text
2020-04-23 23:59:52+00:00,1253473695227666438,chyna_trent,@ArianaJordanx Lml okayy
2020-04-23 23:57:24+00:00,1253473076802719745,4pfTrr,I’m screaming Chyna said “ 5% air” 😭😭😭😭😭😭
2020-04-23 23:56:27+00:00,1253472836074778629,sebass787,@OGLemonade @FS_Gook Im the one who told you he’s a bust🥴
2020-04-23 23:55:47+00:00,1253472668101349381,sebass787,@FS_Gook Don’t even fucking jinx it
2020-04-23 23:47:16+00:00,1253470525298487296,AshyShy_2000,I so wish I'd been alive in the 90's to watch @WWERoadDogg wrestle @TripleH  with Chyna outside the ring and hold up a sign to the HonkyTonkMan Afterwards 😂🤘 https://t.co/hLAlihYZzM
2020-04-23 23:45:02+00:00,1253469965648302080,chyna_vee,lemme go get my food. since mfs wna act ignorant today.
2020-04-23 23:41:23+00:00,1253469046047195136,coachpren,@bro_magooch @scruffo4life You see chyna’s face at the end
2020-04-23 23:40:08+00:00,1253468731830829060,dtrj787,"@flairsnia @NiaJaxWWE is one of a kind and not like most most girls. She’s an irresistible force. There is only one other women i could compare her with, the Hall of Farmer, Chyna. A stunning unique beauty, that dominates both male and female divisions. I’d ❤️ to see her with a male title. https://t.co/MRRpagDHIu"
2020-04-23 23:38:09+00:00,1253468231802765312,sassoue_bby,@g_leconte Oh. Gook shit. I understand
2020-04-23 23:37:40+00:00,1253468111665315840,hariboking727,"@MazyAt2ndWalk Pretty much, but with a chink on standby to deliver snacks"
2020-04-23 23:35:18+00:00,1253467513498804225,_TheDiamPiece,WTF Going On With Chyna Ass 🤣🤣😳
2020-04-23 23:30:34+00:00,1253466324300414976,dustbusta,"Hopefully, @TripleH, who killed Chyna, and is one of the worst main event wrestlers of all time, ends up impressed by Spud. https://t.co/PFTidmY4Cv"
2020-04-23 23:28:15+00:00,1253465741367611393,CarlosA68306456,"Why Trump Switched Course And Attacked Gov. Kemp For Reopening

With Constitutional limits, Federalism should guide us. 
Gov.s should try to support the Presidents’ plan w/some exceptions.
 He needs our support. The left found a chink in his armor.
 https://t.co/YAsypuqAL6"
2020-04-23 23:21:43+00:00,1253464095623450625,MuvaNayy,@blubenjichy oh please chyna 😂
2020-04-23 23:20:48+00:00,1253463867197476872,BillWu87001257,@ChinaMan_123 @derekcapo That looks like Capo after 30 years of hard prison time for all the scamming hes done
2020-04-23 23:20:03+00:00,1253463678667628544,the_fhyne_chyna,I really love this man😭💙💯
2020-04-23 23:20:02+00:00,1253463674259472386,theHebrew_bee,@chyna_peters @mrklassiq_ Word
2020-04-23 23:19:11+00:00,1253463458995109895,stevegrogger,Assassin - Gun Finger Now (Shanty Town Riddim - Chinaman Remix)
2020-04-23 23:19:03+00:00,1253463424060682240,chyna_02,@playstationgf @TheTrueAMG Niiiiiice.  👍🏻
2020-04-23 23:18:27+00:00,1253463272495464451,runt954,@FS_Gook Would be piss poor
2020-04-23 23:18:25+00:00,1253463265461653504,Miss_Selfmadee,I love Chyna sis funny af 🤣🤣😭
2020-04-23 23:12:10+00:00,1253461694749249538,break_gen,"@NinetiesWWE FROM GREENWICH, CONNECTICUT, WEIGHING TWO-HUNDRED SIXTY FIVE POUNDS, ACCOMPANIED BY THE NINTH WONDER OF THE WORLD: CHYNA- THE GAME, TRIPLE H"
2020-04-23 23:10:11+00:00,1253461192288481281,grxms_,@FS_Gook Wouldn’t even be mad at that
2020-04-23 23:08:15+00:00,1253460707192045568,OGLemonade,@FS_Gook Deal I’ll save this tweet. But I’m #TeamWilhoit sooo I hope I won’t need it
2020-04-23 23:06:51+00:00,1253460356451762176,FS_Gook,@OGLemonade Say that shit to my face https://t.co/e8a5Nhg4FE
2020-04-23 23:04:33+00:00,1253459774366154754,CoolRojam,"@Paradise8781 @KB2408LAFAN @mitchellvii @POTUS Okay, Mr. Chinaman.

Poor grammar &amp; spelling give it away.

Chinese dirty our water, pollute our air.  

How many viruses have come out of China the past 30 years?

They knew about it &amp; still let millions come &amp; go.   They also lied about it not being contagious person to person."
2020-04-23 23:03:08+00:00,1253459419444195330,xplumpkinn,Lmfao Blac Chyna selling follow backs on ig for $250 😂😂😂😂
2020-04-23 22:58:34+00:00,1253458270993383426,actualflowrgirl,lETS GOOK MF 96 ON MY FINAL LETS GOOOOO
2020-04-23 22:58:25+00:00,1253458233383161856,alexgonyias2,Cmon America no money buying chink stuff. Bring it back.made in USA
2020-04-23 22:54:03+00:00,1253457133527617539,chyna_brooks1,Hahahha I’m now fucking ginger🤣 also loving the brown spot in the middle....my mum had one job🙃 https://t.co/tKr2W34987
2020-04-23 22:51:58+00:00,1253456611739385856,GMLaFlare_Ray,you gotta be a zesty ass gook to fuck that game up.
