,0
2020-02-01,-1946.0
2020-03-01,4045.0
2020-04-01,-29.0
2020-05-01,1411.0
2020-06-01,1498.0
2020-07-01,-2299.0
2020-08-01,-891.0
2020-09-01,-609.0
2020-10-01,1440.0
2020-11-01,-13.0
2020-12-01,-267.0
