Datetime,Tweet Id,Username,Text
2020-01-09 23:59:40+00:00,1215422921314914305,sanayeoni,twice can't even call me a chink bc we're all asian https://t.co/FTTQB0lkZD
2020-01-09 23:55:39+00:00,1215421910256963585,Nayvio__,@NXNW_Chink That shit is trash
2020-01-09 23:43:08+00:00,1215418759806181376,meeshkapeesh2,@QUEEN_chink Gorgeous af
2020-01-09 23:42:18+00:00,1215418550170607617,1BlueMontana,@QUEEN_chink Cook em
2020-01-09 23:38:33+00:00,1215417605445406720,sto0d_,@QUEEN_chink U cute
2020-01-09 23:34:46+00:00,1215416655880380418,overawls_,@QUEEN_chink The tre?! https://t.co/fguD6o6fRu
2020-01-09 23:32:03+00:00,1215415971164442626,Pinder_IsMyName,@QUEEN_chink You’re welcome 🥰
2020-01-09 23:27:43+00:00,1215414878481141760,MellieeWorld,@NXNW_Chink Damn shame
2020-01-09 23:27:27+00:00,1215414812764725248,Loccdawggg,@QUEEN_chink I like how you think
2020-01-09 23:26:01+00:00,1215414452880842752,Loccdawggg,@QUEEN_chink I’m waiting 🙂
2020-01-09 23:24:33+00:00,1215414085287845902,Loccdawggg,@QUEEN_chink Tell me then
2020-01-09 23:23:31+00:00,1215413821919178752,musttaafffaaa,I can’t wait to slap @BenSii2 when I see that chink tomorrow
2020-01-09 23:22:31+00:00,1215413572542648320,Loccdawggg,@QUEEN_chink Had to keep my comment to myself 😭
2020-01-09 23:06:06+00:00,1215409440360411137,NathanS27441765,I dont chink this is SEE EYE A
2020-01-09 23:05:42+00:00,1215409337880993792,issamiillff,@NXNW_Chink Not everyone is built like me I guess 🤷🏾‍♀️
2020-01-09 22:43:19+00:00,1215403706956570624,lightskin_chink,My lashes don’t come until Monday🥺
2020-01-09 22:43:16+00:00,1215403695271284738,Chink__o,@martha_ndinelao Brown skin beauty...
2020-01-09 22:42:40+00:00,1215403545253437441,lightskin_chink,I really hate having asthma this shit really hurts
2020-01-09 22:42:16+00:00,1215403443659137024,lightskin_chink,I’m really convinced I be beatin my own ass in my sleep I wake up with a new scratch everyday😭🤦🏽‍♀️
2020-01-09 22:36:27+00:00,1215401979532308480,QueeenJullesss,@NXNW_Chink whatchu trynna say? 🤔😭
2020-01-09 22:36:17+00:00,1215401935442010112,Gramacy_,@chink_Key_face Hell yeah go listen to that jawn lol
2020-01-09 22:34:00+00:00,1215401361572974592,Gee_Chink,Blue asked me was I pregnant 🥴😒
2020-01-09 22:32:49+00:00,1215401063643328512,UnchainedMrA,@de_Luca31 @ChinaMan_123 Trust me...I met him in real life on the rice field 😂
2020-01-09 22:31:54+00:00,1215400834089070592,D2RSoul,@teenxyz Fuck up chink
2020-01-09 22:30:48+00:00,1215400555541123073,Pinder_IsMyName,@QUEEN_chink You so cute
2020-01-09 22:26:46+00:00,1215399543698862080,_Quarri,@QUEEN_chink No doubt lil homie
2020-01-09 22:20:40+00:00,1215398005047799810,xAsianjay_clips,@charlieeboo95 I’m such a Chink. Well then.
