Datetime,Tweet Id,Username,Text
2020-01-22 23:59:27+00:00,1220133909188489221,sokeynews,There is no way Wuhan hospitals can handle the volume of people seeking confirmation if they have contracted the virus. Another reason why the CCP released statistics is an understatement. Just like they did with SARS in ‘03 #ChinaVirus #coronavirus #VirusChina
2020-01-22 23:58:38+00:00,1220133701981474816,elaineypang,I’m actually quite shocked seeing comments about @piersmorgan’s mockery of the Chinese language. How people can’t see that it’s racist is beyond me! “Ching Chang Chong” is just as bad as “Chink” and any other racial terms of any other race! People are deluded! Disgusting!
2020-01-22 23:56:31+00:00,1220133172450680838,bigmoof,"#ABC_challenge 

Here is a double whammy if you buy stuff made in #China

Mask made in China can cause cancer! Just when you need them with their other export #coronavirus or #wuhanvirus

https://t.co/nsK2XwwwwA"
2020-01-22 23:56:02+00:00,1220133049993547776,simplyperle,"Opt for surgical masks over N95 masks for protection: Experts
https://t.co/UGO1EjOY8S #wuhanvirus"
2020-01-22 23:53:15+00:00,1220132346969628673,Darmicbr,@NBCNewsWorld Ban anyone from #china and anyone with #ChinaVirus into the USA @realDonaldTrump can order it!
2020-01-22 23:45:19+00:00,1220130352443748353,WilliamYang120,"MRT stations in #Taipei, #Taiwan start to run alert about #WuhanCoronavirus, reminding passengers to wash their hands and wear masks. More and more passengers are following the protocol now. #WuhanPneumonia #wuhanvirus https://t.co/KWGTq6Uox1"
2020-01-22 23:41:12+00:00,1220129316681342976,MarloVanMarck,More Canadian cities evaluating patients for #WuhanVirus #WuhanSARS #coronovirus Quebec health officials monitoring 5 people for possible cases of coronavirus https://t.co/HHce1820Tk
2020-01-22 23:41:10+00:00,1220129305587404801,Chink_tatyana,I think about my past and get in my feelings !
2020-01-22 23:41:03+00:00,1220129277808730112,OneRealNigga1,I think ima eat chinaman tonight
2020-01-22 23:41:02+00:00,1220129275845783559,mgreco84,SAR-like CoronaVirus is SARS. Just under new name/name change.#BreakingNewsNow #Breaking_News #BreakingNews #BreakingNewz #BreakingNow #Breaking #SAR #SARS #CoronaVirus #CoronavirusOutbreak #Wuhan #WuhanCoronavirus #WuhanPneumonia #WuhanOutbreak #WuhanVirus #WuhanCity https://t.co/EXCrvADJNH
2020-01-22 23:37:46+00:00,1220128451576856576,andyblank4real,"Man, reading about the new #ChinaVirus  right after finishing a Plague Inc. Campaign was not a good idea 😂😂."
2020-01-22 23:37:40+00:00,1220128427463921668,tameryazar,"Arnaud Fontanet, head of the department of epidemiology at the Institut Pasteur in #Paris, told the current virus strain was 80% genetically identical to SARS.

Cases have so far been confirmed in #Thailand, #Japan, #Taiwan, #SouthKorea, #Macau &amp; the U.S. #coronavirus #ChinaVirus https://t.co/KiDNk1xU1r"
2020-01-22 23:33:46+00:00,1220127445644382208,tameryazar,"#WHO spokesman Tarek Jasarevic :

""Not enough is known to draw definitive conclusions about how it is transmitted, clinical features of the disease, its severity, the extent to which it has spread or its source""

#coronavirus #ChinaVirus https://t.co/qzibdYQeL9"
