Datetime,Tweet Id,Username,Text
2020-01-24 23:59:59+00:00,1220858819133280256,shallowdancer,#WuhanVirus#lieandtruth https://t.co/T5pV2fSb0L https://t.co/Ikk30g0aId
2020-01-24 23:59:11+00:00,1220858617638871040,Look_InThe_MIRA,You know you fat when you Papi’s &amp;&amp; Chink favorite customer 😭😭
2020-01-24 23:57:43+00:00,1220858250238812161,Chink_z,"@allaboutmeekss Once a person has a mindset like that, yuh cyan help them"
2020-01-24 23:57:37+00:00,1220858221268815873,NcovUpdate,"Cases Confirmed, Suspected and Recovered.
#WuhanCoronavirus #Wuhan #ChinaVirus #virus #SARS #coronavirus  #China #WuhanPneumonia #WuhanLockDown #prayforchina #PrayForWuhan  #Philippines #Thailand  #Japan  #SouthKorea #US #sciences #medecine #France #Vietnam https://t.co/Xf80cVr6i3"
2020-01-24 23:57:18+00:00,1220858143221207045,keepthefaithns,If you are worried about #wuhanvirus look at this https://t.co/r8oBtHZVnV
2020-01-24 23:57:00+00:00,1220858068738560000,Chink_z,"@allaboutmeekss Honestly, they jusy let anything fly"
2020-01-24 23:56:59+00:00,1220858064502390784,NoplaceReally,"#wuhanvirus #ChinaVirus China is lying about the numbers, as we’ve all suspected. I’m guessing that’s not a hospital they are building. 😷🧨🔥 #CoronavirusOutbreak @seeinginfrared"
2020-01-24 23:56:08+00:00,1220857848223150082,TheMeck,THE MECK REPORT      : Coronavirus in China: Officials rush to complete hospital @nypost #coronoavirus #ChinaVirus #hospital @realDonaldTrump @DRUDGE @GovMikeHuckabee @jackngraham @SarahHuckabee https://t.co/AvSlhtTkva
2020-01-24 23:55:16+00:00,1220857630400425984,TargetCentric,#Breaking - this 100k infected rumor is currently NOT OFFICIAL.  #nCoV2019 #coronarovirus #wuhanvirus
2020-01-24 23:54:33+00:00,1220857450556993537,maccari78,"...  decade in school, is seeing the crumbs. But the clue's there. Sometimes the thing you thought was the most brutal aspect of the virus, turns out to be the chink in its armor. And she loves disguising her weaknesses as strengths. She's a bitch. #WorldWarZ quotes"
