Datetime,Tweet Id,Username,Text
2020-02-03 23:58:24+00:00,1224482298046881804,Cecalli_Helper,"""The authorities hunt for people from Wuhan, the center of the outbreak, encouraging citizens to inform on others. Even those without symptoms are being..."" https://t.co/s35NmJ3zfs #novelcoronavirus #coronavirus #WuhanVirus #MartialLaw 1984 #NineteenEightyFour #dystopia"
2020-02-03 23:57:01+00:00,1224481952755003392,Uyghurnn,"Police threatened the people by potential punishment if they don’t delete the wechat posts about the Coronavirus.
Don’t trust Chinese communist party!
Don’t trust World Health Organization!
#coronovirus #china #wuhan #chinavirus #uighur #uyghur https://t.co/4zdU7pGFag"
2020-02-03 23:56:58+00:00,1224481937596862464,CALEBHITT,Deadly Lab! https://t.co/uKXYCb4PUo #coronavirus #coronarivirus #coronaviruse #coronoavirusoutbreak #WuhanCoronavirus #WuhanPneumonia #WuhanLockDown #wuhanquarantine #WuhanStrong #WuhanChina #WuhanEvacuation #China #ChinaVirus #ChinaHospital #wuhanmarket #Health #CDC #healthy
2020-02-03 23:56:10+00:00,1224481735418753024,BiMasterSc,"International Cases Update on #coronavirus! (04/02/2020 | 00:44 | UTC+1).

+1 New Case in Vietnam 🇻🇳 ( 8 )
+1 New Case in India 🇮🇳 ( 3 )
+2 New Cases in Germany 🇩🇪 ( 12 )

Stay tuned and stay safe!

#ChinaVirus #2019nCoV #Wuhan"
2020-02-03 23:56:08+00:00,1224481730507177986,tameryazar,"#Brazil has decided to repatriate #Brazilians from #Wuhan, #China, and will declare a national health emergency, #Health Minister Luiz Henrique Mandetta said on Monday. 

#ChinaCoronaVirus #WuhanCoronovirus #ChinaVirus  #wuhanquarantine  #outbreak #viruschina #WuhanJiayou https://t.co/szWDXeggDQ"
2020-02-03 23:52:56+00:00,1224480925074878464,vraiangel,So called “isolation ward” in QEH. Just like HK style subdivided house. Gov and HA are ignoring every citizen and medical staff’s health. #coronavrius #WuhanVirus #HKMedicStrike https://t.co/EYATYMcqQf
2020-02-03 23:51:04+00:00,1224480451865214976,EricMoLevesque,"Boy the CCP knows how's how to waste money and destroy lives. Create a virus then build a giant hospital to try and treat the sick..
#ChinaVirus"
2020-02-03 23:49:36+00:00,1224480083139813376,KevinCullen67,"@freddie1999 Reminds me of a scene from the dystopian movie, Soylent Green. #WuhanVirus #SoylentGreen #caronavirusoutbreak"
2020-02-03 23:48:59+00:00,1224479930341298178,HospitalWuhan,"In an interview with VOA, Chinese Ambassador to South Africa Lin Songtian said that now everyone is worried about the spread of the epidemic to Africa and which country to the Americas. I can tell you responsibly that this worry...
#CoronaVirusWuhan
#WuhanVirus
#coronaviruswuhan https://t.co/gucdU0WkIw"
2020-02-03 23:47:17+00:00,1224479499749818368,cyberpunk38,"U.S. announces more coronavirus cases, details quarantine plans for... https://t.co/wecVR6UoRJ #coronavirus #2019nCoV #kungflu"
2020-02-03 23:45:29+00:00,1224479046911832064,ChiralMiller,"Hong Kong researchers have developed coronavirus vaccine, expert reveals https://t.co/kpVVvFHf6s via @scmpnews #coronavirus #WuhanVirus #epidemic #vaccine #疫苗 #HongKong #HKU #香港 #武汉 #medical #news #hospital #醫院 #医院 #冠状病毒 #SCMP"
2020-02-03 23:42:15+00:00,1224478236123504641,cyberpunk38,Are You Prepared To Shelter-In-Place Today? Imagine Turning On The News To Learn Coronavirus Had Arrived In Your City! Getting Ready For The Worst Case Scenario https://t.co/GJcofQ7M2n #coronavirus #2019nCoV #kungflu
2020-02-03 23:38:21+00:00,1224477254052245504,2Runrunblue,"CCP says Wuhan coronavirus was created by the U.S. to attack China - Gnews #coronovirusoutbreak #WuhanVirus 

In the age of social media, the CCP can no longer cover up the facts. They started to launch propaganda in mainland China
ridiculous！ https://t.co/pwdcCTCI7T"
2020-02-03 23:36:14+00:00,1224476720058728448,HospitalWuhan,"#CoronaVirusWuhan Hospital of Guangdong, announced that some patients were tested negative 5days after they got fever. But the 6th day they were proved infected. This new virus is tricky and none knows why this happens yet. #coronavirus #WuhanVirus #coronaviruswuhan https://t.co/CrIdeaIjEF"
2020-02-03 23:35:30+00:00,1224476536818094082,FirstMainDesign,"Experts warn of #pandemic | ABC News #coronavirususa ""They Fear that Cases in China could be far higher than what has been reported"" #WuhanVirus #2019ncov
MAINSTREAM MEDIA Trying to backtrack ... https://t.co/CNOiOfA85t via @YouTube"
2020-02-03 23:33:53+00:00,1224476130050220035,cyberpunk38,Is This The Real Reason Why The Coronavirus Is Absolutely Devastating China? https://t.co/6OVIKxpey5 #coronavirus #2019nCoV #kungflu
