Datetime,Tweet Id,Username,Text
2020-02-12 23:59:26+00:00,1227744049689452550,Kirby_Cash,"over 14,000 new cases confirmed!?- https://t.co/xz8WkSlu5O #coronavirus #coronaviruschina #coronavirusdeaths #coronavirusoutbreak #Wuhan #WuhanVirus #WuhanCoronavirus #WuhanCoronavirusOutbreak #CoronaVirusCanada #coronavirususa #coronavirusuk"
2020-02-12 23:58:38+00:00,1227743848358506496,pumpkindropoff,@WSJ We are glad that we did not rely on WHO’s action based on China’s reporting on #WuhanVirus and got ourselves prepared for the fight or the number of infection in Hong Kong might be much higher.
2020-02-12 23:58:38+00:00,1227743846588612611,Apex_WW,"@onlyyoontv reporting that they have added a new category, ""clinically diagnosed cases"". More info. on this to come later..

#coronavirus #WuhanVirus #COVID19 #China"
2020-02-12 23:58:21+00:00,1227743776107450368,GerardCWilson,"The pope's exhortation is a standard leftist manoeuvre - first create a chink in the wall and then widen it little by little. 
https://t.co/FOrZPzUhHI"
2020-02-12 23:56:51+00:00,1227743399970631680,scmpeconomy,"China struggles to balance coronavirus containment with economic cost as millions return to work, reports ⁦@klky99⁩ and ⁦@SidneyLeng⁩ #china #China #CoronavirusOutbreak #COVID_19 #ChinaVirus #ChinaCoronaVirus #WuhanPneumonia #Coronavirus  https://t.co/xFrumRW63I"
2020-02-12 23:56:33+00:00,1227743324301213697,ozbitcoinz,Breakingnews 14840 more case #coronavirus in hubei province an 242 dead in one days #covid-19 #chinavirus
2020-02-12 23:51:08+00:00,1227741960523350017,netievalage,"#Coronavirus update: Boeing warns on impact as Mobile World Congress gets cancelled 

#WuhanVirus #Wuhanpnemonia #WuhanLockDown #WuhanCoronavirus #wuhanquarantine #coronaviruschina #coronavirusoutbreak 

https://t.co/NAUbtvH3ky"
2020-02-12 23:50:28+00:00,1227741795314020352,Apex_WW,"#BREAKING #NEW: Hubei Province reports 14,840 new cases and 242 new deaths. - BNO News

#coronavirus #WuhanVirus #COVID19 #China"
2020-02-12 23:43:26+00:00,1227740023140835330,416ash,China changes counting scheme to lower Wuhan Virus Numbers ... | Taiwan News https://t.co/Y1IYb433KA #COVID19 #WuhanVirus #coronavairus
2020-02-12 23:42:56+00:00,1227739895336095744,vicotria_wang,@coranavirus Shame on you. 👎Take our China 🇨🇳 child's death as your news focus. 👎👎👎No one died at your country hospital? Will you take the victim's video out and play it in your country or world ? Don’t bully China 🇨🇳 citizens. Shame on you. #WuhanCoronavirus  #ChinaVirus #Americarughts
2020-02-12 23:42:22+00:00,1227739755477159937,z3r0c001_,"Here’s a translation of the first image. 

Plans have been laid for an additional 100,000 beds. 

#wuhan
#wuhanvirus
#WuhanJiayou
#COVID19
#Coronavirus
#Quarantine https://t.co/AbtwjxfcrB"
2020-02-12 23:37:52+00:00,1227738623623041024,TWILLIAMS9_,@_willcompton Best to make sure it’s not the #KungFlu hope you feel better!
2020-02-12 23:32:18+00:00,1227737219986751488,veevee_1993,@BNODesk Lots of strange #COVID19 reporting behaviour out of China the past few days. As if we need another reason to question their numbers... #Coronavirus #WuhanVirus
2020-02-12 23:27:21+00:00,1227735976316940288,blast2bobby,Thanks for the info #WuhanVirus is #coronavirus
2020-02-12 23:16:07+00:00,1227733150601764864,AGNCanada,"#2019nCoV #WuhanVirus #Canada
Protect Yourself #AgNP &gt;&gt; https://t.co/UEOI8INnwS &lt;&lt;
https://t.co/cOBZMXkJNQ"
2020-02-12 23:14:49+00:00,1227732820497321985,RallyCali,"The more I see videos like this the less I feel for the suffering of #ChinaVirus. Look at the inhumanity. This is probably yet another animal #virus which originates in Asia, #AfricanSwineFever
https://t.co/51jGWATx9W"
2020-02-12 23:14:16+00:00,1227732682504732672,Eli2rare,What if I identify as a chinaman ? Is that aloud
2020-02-12 23:11:10+00:00,1227731901571424257,vicotria_wang,@WBYeats1865 Take our China 🇨🇳 child's death as your news focus. 👎👎👎No one died at your country hospital? Will you take the victim's video out and play it in your country or world ? Don’t bully China 🇨🇳 citizens. Shame on you. #WuhanCoronavirus #China #ChinaVirus #America
2020-02-12 23:07:15+00:00,1227730918015557633,Luporobert2,@RealJamesWoods I caught the #WuhanVirus and broke out in #HandCuffs...
2020-02-12 23:06:30+00:00,1227730727799840768,Chinaman_123,@TheCryptoDog Only bears are the ones that sit on a pile of fiat and missed a good entry.
2020-02-12 23:01:41+00:00,1227729515427790849,iSassafras,"🇨🇳 #China: This could be from a apocalyptic dystopian novel.

🥼Hazmat-suited Doctor teaches traditional Uighur 💃🏻dance to victims of a virus leaked from a bioweapons lab.

#WuhanVirus #CoronaVirus #COVID19

https://t.co/BUT7fKdMTi"
2020-02-12 22:55:17+00:00,1227727905700052993,ChiralMiller,"BBC News - Coronavirus: 'Way too early' to predict end of outbreak, WHO says https://t.co/AN1f2eVuVl #WHO #coronavirus #COVID19 #news #China #epidemic #outbreak #WuhanVirus #journalism #Geneva #London #Wuhan"
2020-02-12 22:52:51+00:00,1227727294522781699,CaraMia200,China’s coronavirus response: Alarm sounds over mysterious disappearances | The New Daily https://t.co/ipAQ5DapYa recently posted video of chinese authority figures dragging ppl out of area of hospital into another part of buildg.I expressed civil liberties concerns.#ChinaVirus
2020-02-12 22:49:19+00:00,1227726405250813953,bigwillinbama,So this can of @Lysol was made in 2017. You can't tell me that the #CoronaVirus is something new. #CoronaVirusCoverup #KungFlu #WuHanFluey https://t.co/WRBf0oW6M7
2020-02-12 22:48:41+00:00,1227726243052716033,Quanty_Q,"@RaptorBuzz Let's ask #china ass-kisser #WHO to change names to avoid prejudice like : Japanese encephalitis,  German measles,  veteran disease, MErs,  Stockholm Syndrome . . .etc!
#CoronavirusOutbreak
#coronaviruswuhan 
#WuhanVirus 
#coronavirus"
2020-02-12 22:46:34+00:00,1227725714314547205,DilipSReddy,"The world has seen a good number of outbreaks in the last 20 years. Will Corona virus become the biggest of them all?

#COVID19 #ncov2020 #CoronavirusOutbreak #nCoV2019 #nCoV #Coronavirus #CoronaOutbreak #WuhanVirus #ChinaVirus https://t.co/Xy5htEkq1x"
2020-02-12 22:45:43+00:00,1227725499826417665,99Aggie,@brandondarby I’m going with the Kungflu
2020-02-12 22:35:08+00:00,1227722835252195341,NuQum4Real,"The world is defeating the #WuhanVirus (and when I say ‘world,’ I mean China) ... Check out the latest data ... #coronavirus #Coronavirus https://t.co/gvrIZ8jiUX"
