Datetime,Tweet Id,Username,Text
2020-02-16 23:59:46+00:00,1229193686333849600,Helen60214420,"@Hongkon84458416 @Jay91743745 And it is the universities with fundings cut, trying their very best to help HKers fight against the #WuhanVirus ! 
A gov't placing politics over academic is doomed! #StandWithHongKong"
2020-02-16 23:58:13+00:00,1229193295307214848,tikilounge11,@homemadeguitars Just a chink in the armor.
2020-02-16 23:55:53+00:00,1229192709564272640,Helen60214420,Another weekend HKers gathering and opposing the set up of special clinic or quarantine zone minutes away from their home! When can the gov't actually listen to its ppl? #WuhanVirus #StandWithHongKong
2020-02-16 23:55:38+00:00,1229192645836042241,TaylorIndiana,Quicksand and lies. #China screwed the world with #coronavirus #coronavavirus #ChinaLies #chinaoutbreak #WuhanCoronovirus #WuhanVirus https://t.co/KeGrc8tJm0
2020-02-16 23:47:35+00:00,1229190619563614208,slexander_coys,good colour in this thread #WuhanVirus
2020-02-16 23:47:01+00:00,1229190475375992832,Mutnodjmet,Wuhan Virus Watch: Chinese university researchers believe virus may originate from government laboratory.  https://t.co/FlhwIQEd1x @LegInsurrection #WuhanVirus #COVIDー19 #Coronavirius #China
2020-02-16 23:42:39+00:00,1229189377630167041,anndylian,"#coronavirus updates: Another 100 deaths in Hubei. 

#GodBless #Singapore #Japan #who #jts #WuhanVirus"
2020-02-16 23:42:00+00:00,1229189212068429824,yellokeith,"@Pullmyfinger12 @TaberTooth China or Chinese, not much of a difference. Would it have been better if “Chinaman” was used? Why was Bruce Lee, an American who grew up in America and HK, prideful of his roots and was offended by Sick Man of Asia? You can defend it all you want, but most Chinese were offended."
2020-02-16 23:36:48+00:00,1229187905161220096,Sol_IsKing,@princesshaless_ Why you gotta put the one im lookin chink 😑
2020-02-16 23:35:02+00:00,1229187462544543745,Gsm3636John,@AriFleischer Bernie has not got a Chinaman chance in Hell to win anything. Foolish old man
2020-02-16 23:30:07+00:00,1229186223010435078,MetroCOLA,44 Americans On The Diamond Princess Cruise Ship Diagnosed With #Coronavirus  https://t.co/3ljg3IWGQF #WuhanVirus
2020-02-16 23:24:39+00:00,1229184849136816135,CALEBHITT,Gov Braces 4Pandemic/Vaccine https://t.co/Qe8jWhJCh9 #COVID19 #coronavirus #coronaviruschina #coronaviruswuhan #WuhanCoronavirus #Covid19usa #COVIDー19 #COVIDｰ19 #worldhealthorganization #WuhanVirus #WuhanLockDown #wuhanmarket #ChinaEconomy #ChinaCoronaVirus #chinaroadblocks
