Datetime,Tweet Id,Username,Text
2020-02-14 23:54:09+00:00,1228467496031866881,HotNewsNaija,"COVID-19: #China Reports 139 More Virus Deaths In Hard-Hit Province

#virus #worldpowers #climatesecurity #unsc #breaking #wuhan #news #wuhancoronavirus #wuhanvirus #wuhancoronavirus #sars #who #coronavirus https://t.co/1hLhs4l2CM"
2020-02-14 23:47:25+00:00,1228465800836595713,Quanty_Q,"@SolomonYue CCP had made all the calculations n scripts knowing the #WuhanVirus when signing yhe deal. 
Can't let them loose!"
2020-02-14 23:46:55+00:00,1228465674902757377,readingonline,"COVID-19 CORONAVIRUS OUTBREAK

Last update: February 14, 2020, 23:32 GMT

#Coronavirus #Wuhan  
#2019CoV #nCoV2019 #2019nCoV 
#China  #CoronavirusOutbreak 
#COVID19 #WuhanCoronavirus
#Wuhanvirus  #COVID 
#egypt #canada 
https://t.co/3utrRhH5NA https://t.co/hi47xBxRSh"
2020-02-14 23:43:50+00:00,1228464900000714752,pam_murakami,And lately?  These Chink companies?  Maybe they been making for other foreign appliance makers for decades??
2020-02-14 23:43:04+00:00,1228464704747646977,TreehuggerTwo,Scientists have found a chink in the seemingly indestructible tardigrade's armor: #ClimateChange https://t.co/1NarImkzrl https://t.co/9Ekd5WJOgU
2020-02-14 23:42:49+00:00,1228464645037363200,JoeyZYHuang,"Watch&amp;Alert&amp;Communication Company of PLA Naval Engineering Uni issued an internal official notice: require to lock down the campus for containing the unknown Pneumonia (#WuhanCoronavirus #WuhanVirus #COVID19) on 2nd Jan, 2020. This leaks how CCP hid the real info of virus spread."
2020-02-14 23:42:05+00:00,1228464458760146945,6NNNEWS,"#Coronavirus UPDATE:
WORLDWIDE CONFIRMED CASES =66,887
SUSPECTED CASES =10,109
DEATHS =1,523
SERIOUS / CRITICAL CONDITION =10,757
RECOVERED =7,720
CONTRIES REPORTING CASES =29
MOST CASES IN #China 
5:00AM
#6nnNews 
#News 
#Wuhan 
#WuhanVirus 
#PK https://t.co/IVh9eO5fHd"
2020-02-14 23:35:27+00:00,1228462790706368514,Chink__o,"@HildahTequan 🤔🤔🤔

That's true..

Now i have listened to your advice..

But I need to have a gf first..."
2020-02-14 23:35:11+00:00,1228462722955665408,6Bblu,"Random visit to @flightradar24, don't remember seeing so few aircraft in Chines Sky. #coronavirus hit on economy will probably be worse than what we are prepared for. 

#WuhanVirus #COVID19 https://t.co/AV55vpnGTK"
2020-02-14 23:33:55+00:00,1228462404067090433,Apex_WW,"""Some experts believe that the current quarantine procedures may be increasing the risk of infection among healthy passengers who have not been infected with the new coronavirus.""

#coronavirus #WuhanVirus #COVID19 #China
https://t.co/k7vrTeLMS8"
2020-02-14 23:33:48+00:00,1228462372840452096,spookyadri_,is chink a racist word??
2020-02-14 23:31:24+00:00,1228461769284182016,DilipSReddy,"@CDCgov @WHO Beware! N95 masks have an EXPIRY DATE ! Check before using. Often the date won't be mentioned on packaging --&gt; then, check with manufacturer. Shelf life: ~2 yr to ~5 yr.

#ncov2020 #CoronavirusOutbreak #nCoV2019 #Coronavirus #CoronaOutbreak #COVID19 #WuhanVirus #ChinaVirus #nCoV https://t.co/MfGuxJt5WB"
2020-02-14 23:28:43+00:00,1228461094953373696,MNotthecat,"@jeremynewberger @MikeBloomberg If they’d let me vote, I’d be for Amy. But Alpha (your friend @TomBestor) is apparently leaning Bloomberg. Alpha’s not Jewish but is, as he likes to say, Jewish adjacent. And he thinks Hair Furor will have a hard time finding a chink in Mike’s armor."
