Datetime,Tweet Id,Username,Text
2020-07-13 23:57:27+00:00,1282826506264178688,KateEmerson88,@TiffanyA_MAGA @CmdrKelvan @_Shaggs3 @Armyvet74 @MichaelJadasky @jthomso91714518 @Terri_1987a @HelpRodger @Twitter @TwitterSupport @NewsNResearch @revardin @Kynes99 @PrisonPlanet No i have facts if you want to hear them. But your pure ideologue-mind is matched only by your hatred and there is no chink for the truth to get through.
2020-07-13 23:57:13+00:00,1282826449385398274,pedakins,@RealJamesWoods Crazy Gook
2020-07-13 23:54:41+00:00,1282825810517336066,lowraiine,Ill break a bitch like chyna did rob
2020-07-13 23:53:34+00:00,1282825527955423233,lilmecxico,Moe Blac Chyna watching my story.. I’m tryna spank😭
2020-07-13 23:53:32+00:00,1282825521777315842,ItsWhitzulol,@ClawzFC @devourggs_ Uuuuu lets gook fire vid🥺💙🤩🔥
2020-07-13 23:46:25+00:00,1282823729492430855,whodatBaayboi,A thousand dollar steak just for you @QUEEN_chink
2020-07-13 23:45:20+00:00,1282823457173123074,PromographicKen,"@HeyHeyItsConrad @adfreeshows you finally got @tonyschiavone24 to do commentary on the Chyna ""battle royal""?"
2020-07-13 23:44:03+00:00,1282823135197306882,Dopechick_Chyna,Somebody need to do these brows n lashes so I can pop out one time
2020-07-13 23:43:32+00:00,1282823004255379456,_GiveWhat_,"@GrainSurgeon Thought Chyna was supposed to buy all those...?

Disturbing to hear about the latter"
2020-07-13 23:42:26+00:00,1282822727326474241,oldhagcackles,"this is so funny to me, like how has she gone her whole life not knowing “chink” is offensive https://t.co/XERddHWcS5"
2020-07-13 23:42:19+00:00,1282822698356350976,FS_Gook,@Popsicle can we bring back those micro pops? Those were awesome lol never should have gotten rid of em
2020-07-13 23:41:04+00:00,1282822385171943424,whodatBaayboi,@QUEEN_chink Hold I’m finta piss you off 🤣🤣
2020-07-13 23:40:45+00:00,1282822302028173312,whodatBaayboi,@QUEEN_chink Cmon
2020-07-13 23:40:44+00:00,1282822299692011521,_BlackChyna_,It's So Crazy How Alot Of Mfers Know Me All I Hear When I Go Out Is Hey Chyna Or Awww I Ain't See You In A Minute Chyna
2020-07-13 23:40:05+00:00,1282822135337979904,nicology13,@WrestleTalk_TV But Chyna can’t be inducted by herself because she was a adult film star. Lol
2020-07-13 23:37:23+00:00,1282821455613505536,DaliaDailyTweet,Jeffree star I understand that you don’t want to talk right now but hanging out with Black Chyna which is trash is not gonna make it any better. Hi how are ya?????
2020-07-13 23:36:54+00:00,1282821335757008897,ShayBoogzz,@Chink_World Facts
2020-07-13 23:36:36+00:00,1282821258896433153,Dopechick_Chyna,My butt be looking so little in shorts....I hate it😩
2020-07-13 23:32:49+00:00,1282820308785758208,ColdHardFacts17,"Looks like nba = chyna.

I guess we are going to need new leagues for all the sports that aren't corrupt.

XFL? XBA?

No scandals, no setups, no cheating, no corruption, new ownership models."
2020-07-13 23:32:18+00:00,1282820178414374913,hlcsail_jean,@RealJamesWoods At least I’m not a dumb Chink with a single digit IQ.  Mazie Hirono POS💩
2020-07-13 23:30:26+00:00,1282819708522246144,andre_curley,"@Mz_Chink Feel how you want to feelings belong too you and you alone that's why they say ""share feelings"" nobody can tell you how or what to feel  ause it's no right or wrong way too feel!! #staystrong #igotyou"
2020-07-13 23:29:45+00:00,1282819537339994112,JupiterStation,"@MooseRobertson @CNN You're a #fraud, Chinaman"
2020-07-13 23:29:40+00:00,1282819516049895424,thedarkflash810,"@MarshyGamingTV @MehulR6_ @DripBoolin Yes, I'm not denying that redskin can be offensive, but then wouldnt calling the red dot optic that be racist to Indians? Or if I say there's a chink in my wall, well I guess now I'm racist to Chinese people right?"
2020-07-13 23:29:40+00:00,1282819514057535493,Mark_A_Eaton,"@Lophophanes @melvis_chink @Stewchat Yeah, it was me, just forgot to report it at the time 😉🙄😱"
2020-07-13 23:25:31+00:00,1282818469403271168,Dopechick_Chyna,I pay this man $100 plus tip every month to cut my grass .... I had to ask him was the weeds not included 🤔 like bro it’s a whole vine growing up the side of my house
2020-07-13 23:25:28+00:00,1282818455444447234,itsmekali_,@bathbodyworks y’all r so stupid. imagining catering to a racist straight cis white trump supporting male that called her a “chink” a racial slur towards asians. and telling her to “go back to china”. just say that y’all r racist and goooo
2020-07-13 23:24:11+00:00,1282818133871349760,csb7777,@kylegriffin1 Gobbledee gook
2020-07-13 23:23:47+00:00,1282818035749916674,loveclitmotion,Yeonjun touching soobin’s ear reminds me of how in “where your eyes linger” it’s Gang Gook’s sensitive spot n how Tae joo kept touching it👀 https://t.co/7WMNl31JZW
2020-07-13 23:21:07+00:00,1282817363977670656,NorhaneSamy,"On this day, it’s important to commemorate women like Trish, Lita, Victoria, Molly Holly, Chyna, Ivory, Melina, Mickie, Eve Torres, AJ Lee, Maryse, Michelle McCool, the Bellas, etc. who’ve paved the way for Evolution to take place. #FourHorsewomen5Years"
2020-07-13 23:20:07+00:00,1282817110134095875,WarPixie666,"@GuyShook79 I would like to see an episode about her too, I used to love her &amp; Lita. I haven't watched for years, even then it was only once in a while, but I've found the series really interesting.

I have seen a doc about Chyna before but I can't remember the name, or most of the content."
2020-07-13 23:19:12+00:00,1282816879690686466,SKYRIDER4538,"Has anybody wondered what Chyna has on @NBA and @KingJames , that they pander to China to this degree? 

Why is Free Hong Kong such a bad thing to stand up for?"
2020-07-13 23:16:48+00:00,1282816277883445248,1danross,"“This just goes to show another chink in our armor"" - my piece @theTDN on calls for tracks to institute tougher jockey COVID protocols: https://t.co/0vA2tZhmIN"
2020-07-13 23:14:53+00:00,1282815793210826754,ShookGuy1,"@Pixiedust26 I think they need to do an episode on Chyna.
Impelling story of how hard it was/is for women  in the industry"
2020-07-13 23:14:05+00:00,1282815590873391106,chyna_vee,don’t think i can come up off this one...
2020-07-13 23:11:43+00:00,1282814996355919872,chyna_vee,what to eat
2020-07-13 23:10:00+00:00,1282814565693173761,TheMapAddict,"@realDonaldTrump 
Notice How the Chyna New Silk Road follows the Route of the Chyna Virus 🦠 No Coincidence!??! Clearing the way before construction https://t.co/0EVKQtxknz"
2020-07-13 23:09:56+00:00,1282814549121531904,lethalllex,chyna pretty asf tho
2020-07-13 23:00:10+00:00,1282812091427151874,TheRealBHill10,@QUEEN_chink Cotton Candy
2020-07-13 23:00:00+00:00,1282812049551237121,Dopechick_Chyna,The fact that I don’t have any summer clothes is just telling me that I need to just garb back up n stop playing
2020-07-13 22:59:49+00:00,1282812000440143873,EchoOfMishi,@WhackOWham It's usually white gook.
2020-07-13 22:57:49+00:00,1282811498482544643,MattTheMizfit,@ploski525 @TheClosedFist But Chyna is in the hall of fame
2020-07-13 22:55:57+00:00,1282811027642552327,ploski525,@TheClosedFist But hey Chyna did porn once so she can’t get in. 🙄
2020-07-13 22:55:10+00:00,1282810831768449025,sfproblemchild,@QUEEN_chink Time to see if your a cake https://t.co/93lq6ZTKHC
2020-07-13 22:53:07+00:00,1282810317504802821,SimmeringStews,@jessiwhiteside @marynlm @TomJChicago “GOBBLY-GOOK” is a good term to use. Old but still applicable and appropriate!!
2020-07-13 22:49:58+00:00,1282809521744646144,_odrian,Y’all black chyna saw my ig story idk how to act
2020-07-13 22:49:46+00:00,1282809474709848064,Ja_Gook,Im tired and lonely but use to it
2020-07-13 22:49:22+00:00,1282809373698424833,Kachidey4you,@Blaaq_ie Chyna part got me😂😂
2020-07-13 22:48:46+00:00,1282809219431886848,lenanardu33,"@__The_Zone__ @WWE @AlexaBliss_WWE Yes those women exactly. I agreed Nia and Lacey don't have their place in there. But Paige, AJ, Trish, Chyna, Lita, Mickie and even Natalya deserve more to be on it than Io who still hasn't even really marked NxT"
2020-07-13 22:48:35+00:00,1282809174695579651,Dopechick_Chyna,AND I DON’T DO WEIRD
2020-07-13 22:46:36+00:00,1282808677653721088,Xionger1130,"2020 is a joke I cant even say gook and shit, had this white pasty ass lady try and tell me I cant say my own racial slur, yall gave it to me you cant take my right to say it freely towards my own people whom I hate/love."
2020-07-13 22:46:11+00:00,1282808570371870725,Dopechick_Chyna,I DO NOT argue...🗣🗣I REPEAT...I DO NOT ARGUE‼️
2020-07-13 22:45:55+00:00,1282808502558363648,whatss_poppin,Miss u Chyna
2020-07-13 22:44:53+00:00,1282808245611122690,Dopechick_Chyna,Trust issues
2020-07-13 22:43:50+00:00,1282807980983975940,mellowroyalty,Florida might just have the worst governor in the country. Guy’s a gook.
2020-07-13 22:42:45+00:00,1282807708576550913,BBBrrrandonn,"“Chink” is a slur, now take it out of your user name dummies. https://t.co/GEq24ScsjF"
