Datetime,Tweet Id,Username,Text
2020-12-12 23:59:25+00:00,1337909958051049472,EmWare5,"@murray_nyc @realDonaldTrump @BrianKempGA @dougducey Buddy, you're missing the boat!!
These people are in bed with, or shall I say &gt; ""CHYNA BITCHES"", bought &amp; paid for, by CHYNA. like biden &amp; his son.😉👍"
2020-12-12 23:58:52+00:00,1337909819529900034,PixieJo3,@DanDs435 @SkyNews Over population is not the #1 problem. Only in Chyna
2020-12-12 23:58:42+00:00,1337909774428467200,beautynboxing,@BoxingbodegaA No they said it like 5 times all the commentators said chink in his fighting
2020-12-12 23:58:30+00:00,1337909725627879431,_Blac_Chyna_,my mood rn. https://t.co/oJ0gwmJZwr
2020-12-12 23:57:11+00:00,1337909394600816640,EmWare5,"@realDonaldTrump @BrianKempGA @dougducey I want them JAILED
 Better yet, send them to CHYNA, all expenses PAID, compliments of the citizens of their States.✔👍🇺🇸🇺🇸🇺🇸"
2020-12-12 23:56:28+00:00,1337909215390797825,_Blac_Chyna_,@sandman_chew @WTF_Scuba @aneeshmurphy1 @Subroza the first one no ! it was offline
2020-12-12 23:56:18+00:00,1337909171488960512,Kryzniyee,I blame @Eyez_on_chink 😒
2020-12-12 23:55:41+00:00,1337909019009224705,chyna_mocha,I could literally cry right now!! I had my whole night planned around that Verzuz battle. Now nothing! 😫
2020-12-12 23:55:16+00:00,1337908910385213441,lmr1892,@beautynboxing As in chink of his armour?
2020-12-12 23:55:13+00:00,1337908898397884416,_Blac_Chyna_,@WTF_Scuba @aneeshmurphy1 @Subroza are they going to play 3rd game?
2020-12-12 23:52:23+00:00,1337908187639459842,GWins20,I am in! Happy to dump ALL Chyna tea...#Patriots
2020-12-12 23:50:28+00:00,1337907705370046464,Prxnce_Peter,@iamSthessieB You support gook shit.
2020-12-12 23:49:03+00:00,1337907348069777408,_Blac_Chyna_,@Subroza gg go next😀
2020-12-12 23:47:43+00:00,1337907012420521984,thekrisavalon,SAUCY SANTANA X ROLLING RAY DRAMA! BLAC CHYNA MAN PROBLEMS AND  BIG BROTHER STAR COMES OUT! https://t.co/Ht2jJYH25p
2020-12-12 23:44:07+00:00,1337906105180172290,EmWare5,"@johnradeke1 @SidneyPowell1 KEMP is our GOVERNOR,  and he is a ""CHYNA BITCH"".😏"
2020-12-12 23:43:07+00:00,1337905856499867651,Cockman300,DNC stay mad chink
2020-12-12 23:33:06+00:00,1337903334884306944,Jordan_Chink,Lovely Finish by AJ
2020-12-12 23:32:58+00:00,1337903299463438339,thealante_,"Postponed⁉️⁉️
 *Blac Chyna Embezzled Voice*"
2020-12-12 23:32:30+00:00,1337903183797039105,nicekindoptics,@chhardman Save us God! Save us ChYna! Save us Aliens! https://t.co/NxSWcCWove
2020-12-12 23:31:09+00:00,1337902844809261056,stephens_chyna,🥺💚🖤can't wait
2020-12-12 23:31:07+00:00,1337902835380318214,sumozkategiseca,@RealMattCouch It feels like the mask mandates are a social experiment to sow division and encourage snitching much the way totalitarian police states (Chyna) encourage.
2020-12-12 23:30:01+00:00,1337902557784522753,LaBarbzx,@CHYNA_RBLX look at how she ate that https://t.co/agRR1DQKpI
2020-12-12 23:28:05+00:00,1337902073145384961,BushCar88,@MajorPatriot Chyna pays those millions to get them reelected
2020-12-12 23:25:09+00:00,1337901331521150976,moreno7798,@jonconnorfilms Smart kid. Probably meant Chinaman.😄
2020-12-12 23:24:47+00:00,1337901240102096897,Prxnce_Peter,@iamSthessieB Jacquees a gook
2020-12-12 23:23:25+00:00,1337900898773839872,klc4_trump,@MajorPatriot Ask Zuckerberg and Chyna. They know 🔥
2020-12-12 23:21:30+00:00,1337900415053000704,YatYas1776,@amyklobuchar How's ChYna Amy?
2020-12-12 23:21:22+00:00,1337900382207569923,AnnChap2,@HaileyJLyons @realDonaldTrump What the hell does that have to do w/ anything. A relationship with. Porn star isn’t illegal. Money laundering and selling the country out to ChyNA is.
2020-12-12 23:20:56+00:00,1337900272887111682,KittenEpic,@nat04194 for earrings / @CHYNA_RBLX for eyeshadow / @ChachkiesRBLX for meshes
2020-12-12 23:19:16+00:00,1337899852106256387,nbrookie,"@DanielKlavitter That's beaucoup $$$, Chyna will one day order Harvard to rename their school to Chyna Harvard U-the shades of blood red is relevant per its Crimson school colors"
2020-12-12 23:15:41+00:00,1337898950892937216,LaDolceVitaliaa,@_Patriot17__ With all “made in Chyna“ items in our carts..
2020-12-12 23:15:32+00:00,1337898911189655557,khaylajanee__,I’m convinced chyna and Mykaela hate me... left me in this damn store 🙄😂😂
2020-12-12 23:12:53+00:00,1337898246962819073,GeorgiaPatriot3,"@catturd2 Hes great, but the mask bullshit is ridiculous when your trying to enjoy Saint Augustine! Everything is practically canceled last minute bc of Chyna virus! Its insane!🤬🇺🇸"
2020-12-12 23:11:52+00:00,1337897991575887876,in_salf,How much of SA is owned by the Chyna CCP? https://t.co/0SzPUH2Db8
2020-12-12 23:06:48+00:00,1337896714846556163,stevegrogger,Assassin - Gun Finger Now (Shanty Town Riddim - Chinaman Remix)071923
2020-12-12 23:06:25+00:00,1337896619182874625,ionlikedat_,@NXNW_Chink lol nahhhh always talk to me nice.
2020-12-12 23:05:30+00:00,1337896389510979584,1fattstackz,"ain nobody funnier than chyna bra, that girl a true comedian 🤣😭"
2020-12-12 23:05:05+00:00,1337896281449111558,loops09310966,@KeathleyEric @realDonaldTrump Please educate yourself ur backing athe wrong guy Biden guna lose you all ur freedom .your freedom to speak .hel lock up America an then sell ur soul to chyna plz read agenda 21/25/30 an votes was fraudulent
2020-12-12 23:03:47+00:00,1337895957883568128,larkwick,@thehill Who is the Chyna guy that is main bodyguard?
2020-12-12 23:01:49+00:00,1337895460523143175,Imadancer821,Sucking Up To CCP Chyna -- Murderer's Row of Photos... https://t.co/mGCuxZMvs3 via @CitizenFreePres
2020-12-12 23:00:56+00:00,1337895239630073857,lowkeybratttt,No because Blac Chyna needs to stop rapping lol
2020-12-12 23:00:31+00:00,1337895135527387136,WaBaMur,@VeganLover28 @va_shiva View Dr. Shiva's videos on You tube. He is on top of the Chyna virus at molecular level. Second to none.
2020-12-12 22:56:17+00:00,1337894069163405321,EmWare5,"@CryptoMobBarley @CodeMonkeyZ They are all ""Chyna Bitches"".😉"
2020-12-12 22:54:22+00:00,1337893585266458624,ElectPhoney,"2-way internet connection with Chyna and Iran on Dominion ion voting machines 🤦‍♀️😖
https://t.co/XjDQOnxDm4"
2020-12-12 22:50:33+00:00,1337892625949585409,dollz_chyna,This is Ari don’t she look just like this thing y’all ugly https://t.co/C949GG2PZg
2020-12-12 22:50:04+00:00,1337892502418771968,LKosedy,Not only shaking hands but bowing down to him kissing his ring an embarrassment to watch and he’s now doing same to Chyna👺👈🏾👉🏽👹
2020-12-12 22:49:11+00:00,1337892281068740609,dollz_chyna,This is JT but she had plastic surgery on her face y’all https://t.co/N5DHqYxSlb
2020-12-12 22:48:16+00:00,1337892049794830355,dollz_chyna,@YungMiami305  this is JT But she had plastic surgery  y’all https://t.co/vkTCX2pFlV
2020-12-12 22:47:30+00:00,1337891856554676224,SurfingMarty,@JoeBiden liar. just bk ing the USA for chyna
2020-12-12 22:47:04+00:00,1337891747779764224,dollz_chyna,@AriTheDon this who you look like Frfr https://t.co/mrlqUxnqmu
2020-12-12 22:42:56+00:00,1337890708506603520,strout22,Sucking Up To CCP Chyna — Murderer’s Row of Photos… – CITIZEN FREE PRESS https://t.co/fiCLc71s3a
2020-12-12 22:41:57+00:00,1337890463005728768,Chink_z,@saintdutchess No facts just ✨vibes✨
2020-12-12 22:40:45+00:00,1337890161045094400,CyndiHarringt16,@JackPosobiec @TeamApocalyps16 Owned by Chyna
2020-12-12 22:37:13+00:00,1337889269315227649,SharonBoese,@WaymanJill @CodeMonkeyZ True but maybe Bevin would have handled the Chyna virus attack better
2020-12-12 22:37:06+00:00,1337889241284546562,lvndryangyang,i want to like gigi hadid so bad but i always remember when she made chink eyes at a buddha chocolate or something
2020-12-12 22:36:57+00:00,1337889204945248264,nsharp1955,@Robertl01464344 @realDonaldTrump The wind farms are so that Chyna can get rich because they make the vast majority of solar power and we need to stop this delusion that these wind powers are doing anything all they’re doing is cluttering up our land and that’s what they want to do they want to destroy our land
2020-12-12 22:36:52+00:00,1337889183474577413,Mikkiiii_,I’m kinda looking forward to blac chyna show lol
2020-12-12 22:36:22+00:00,1337889056366211073,BIGVICEE,blac chyna and mulatto look just alike
2020-12-12 22:35:41+00:00,1337888883632168966,NicholsonDeanna,@CodeMonkeyZ @GregAbbott_TX I really want you to let us know where you stand on getting that CHYNA software out of TX!!!!
2020-12-12 22:35:18+00:00,1337888787364458497,_black_ash,@Datz_Chyna Now wth you cursed that girl out mane😂😂
2020-12-12 22:34:38+00:00,1337888619214692352,Mary47437393,@SenKamalaHarris #LouisLivefromLondon #ManchesterDerby #StrictlyComeDancing #Trump #DonaldTrump #StopTheSteaI2020 #BidenCheated2020 read Profiles in Corruption #Biden #ChYna #China #HunterBidensLaptop #BidenHarris not! https://t.co/qwKOLteRPC
