Datetime,Tweet Id,Username,Text
2020-06-29 23:59:12+00:00,1277753514677227526,RedBSierra,@Yoplaides thanks CHYNA
2020-06-29 23:58:09+00:00,1277753253434757120,ChynasCastle,Hi! I’m Chyna. I like sacrificing bats and walking In cemeteries https://t.co/NmQo2KZF3q
2020-06-29 23:57:52+00:00,1277753178901995520,LarrySolarGuy,"@RepDLesko @realDonaldTrump Dear Debbie, all you got is LAW &amp; ORDER and CHYNA! That's not a winning hand. ALEC ain't gonna save your butt this time."
2020-06-29 23:57:43+00:00,1277753143347097601,Beijing_Chyna,It’s either I’m getting color or cutting..which one?
2020-06-29 23:54:47+00:00,1277752403140333569,IMsoFAMOUSbitxh,I lowkey like the blac Chyna song
2020-06-29 23:50:14+00:00,1277751261702623237,Or_meh_me,The devil works hard but blac chyna works harder!!! She is now a rapper
2020-06-29 23:49:27+00:00,1277751062959738880,Greed_36,@MickieJames I think they put you there to have female representation. You are one of the best but id have to go with Trish or Chyna. Im sorry.
2020-06-29 23:48:39+00:00,1277750860987142151,twiggyerin,@chynesefoood LMAOOOOO chyna I’m sick of it
2020-06-29 23:48:17+00:00,1277750770738364419,Lul_Butt_Red,"I Will Always Know Photography Means Alot 2 Him iWanna Buy Him A 📷 4 Christmas I Was Wrong 4 Breaking Tha One My Sister Bought Him &amp;’ His Rolex 2 Alongside ✂️Up His Ralph Lauren Shit Yeah, I Blamed It On Chyna You Damn Skippy; I Was Beyond Frustrated w/ that Damn dog, I’m Sorry2"
2020-06-29 23:46:28+00:00,1277750311524995073,BootednBlessed,@QUEEN_chink It was better than Over it to me 🤷🏾‍♂️
2020-06-29 23:45:48+00:00,1277750144407085056,BrokeandBougi3,@IndiaAlmighty Have you seen Black Chyna only cams show on @zeus? These people aren’t doing half as much and getting PAID
2020-06-29 23:44:48+00:00,1277749894644629505,thuggaSOI,Oh wow Blac Chyna rap now 🤣🤣🤣🤣😭🤣🤣🤣 interesting 🤔
2020-06-29 23:42:10+00:00,1277749231558811659,Emperor__Cj,Blac Chyna be living a FAKE ASS life and some people still want to be like her 🤦🏽‍♂️
2020-06-29 23:41:06+00:00,1277748959579115520,leeeeebae,@hennyyystr8 @loveeemarii 😭😭😭😭😭 chyna wtf
2020-06-29 23:40:19+00:00,1277748762891476992,dark__wahlberg,Nothing is worst than filling up tank up and then a few hours later yo whip wanna gook out.
2020-06-29 23:40:01+00:00,1277748687767126017,LadyHijabi,"Y’all called me Gook, Nigger or Spic growing up &amp; now y’all can’t handle being called Karen... https://t.co/j2SfnOs5Oz"
2020-06-29 23:39:33+00:00,1277748570683248641,Shortie_GoneBad,Y’all heard that Black Chyna song ?
2020-06-29 23:39:33+00:00,1277748570020556800,BriNovacane,Yall heard Blac Chyna new song???? 👀👀
2020-06-29 23:38:00+00:00,1277748181913272320,BootednBlessed,@QUEEN_chink Like no cap
2020-06-29 23:37:39+00:00,1277748095326044173,DQChung,Black Chyna and her mom kinda remind me of Tiffany pollard and her mom
2020-06-29 23:34:37+00:00,1277747329727070213,meeekkz,Who told blac chyna to drop that song🥴
2020-06-29 23:34:24+00:00,1277747276220436481,glenfdunn,@littlejudda Fat chink
2020-06-29 23:32:24+00:00,1277746772320927744,1117pjm,good night i miss gook :( https://t.co/hDoWYHIU2N
2020-06-29 23:29:07+00:00,1277745945732452352,Doubleooh7Mary,"@qthewriting @GeneralDilley Yep.  I smell a rat, let’s not forget he’s one of the guvs with a “friendly relationship” with Chyna.  Such BS."
2020-06-29 23:26:26+00:00,1277745270084665344,tyrennorawr,im being called out for oc drama by a white dude when yesterday i was called a gook by some santa clarita boomer shitface
2020-06-29 23:25:23+00:00,1277745007429128194,TheSeason456,#ChatWelcome my LOVES#Liveme CHYNA💋LLF https://t.co/SLhflKyG4O
2020-06-29 23:24:27+00:00,1277744771122057216,tristatemy,@chyna______ let’s drop some heat
2020-06-29 23:22:56+00:00,1277744389586968576,JTumink,"...and another CHYNA VORTEX head our way - I expect it to be here in the fall, just in time screw with the elections.  What do you think the odds of this being ORGANIC is?  And the audience says..............
#ForEaston #wwg1wga  #TakeTheOath 

https://t.co/lOSAGVqPGV?"
2020-06-29 23:22:28+00:00,1277744271613927431,chyna_vee,@lariusdogan @TheLifeOf_DLE fckin STANNNN
2020-06-29 23:22:19+00:00,1277744233584214016,Nipsey_Lustle,@chyna______ I didn’t even do nothin.
2020-06-29 23:20:00+00:00,1277743650697551874,chyna______,Whew!!! Weirdo behavior!! I always knew sumn was off about that man.
2020-06-29 23:19:18+00:00,1277743474314342401,SK_MA_C0CK1N3SS,"Now i knw why @NICKIMINAJ chose @BLACCHYNA as her stunt double for Monster MV 😍
Blac Chyna - Seen Her MV out now!! 
https://t.co/7ClgG0WKw0"
2020-06-29 23:19:09+00:00,1277743439149481984,lariusdogan,@chyna_vee @TheLifeOf_DLE N Da fupaaaa!! Come on Chyna you already know 😂😂😂 #STAN 👀😂 https://t.co/G7Co7gYpM8
2020-06-29 23:18:58+00:00,1277743390407512066,FABDltp,"why did Blacc Chyna look at my story? 
Do she know I fell in love with her when she swung that stroller?
Do she know it would be an honor to have her as a baby mama?"
2020-06-29 23:18:26+00:00,1277743257376653314,chyna_necholle,my damn eyes just won’t give me a break 🥺
2020-06-29 23:17:48+00:00,1277743097720582144,TheLifeOf_DLE,@chyna_vee @lariusdogan Well we gone be tussling more than likely so just grab us by the neck 😂😂
2020-06-29 23:17:40+00:00,1277743063117565952,__banxx,Blac Chyna song is much better than I imagined it to be.
2020-06-29 23:17:05+00:00,1277742916065275905,chyna_vee,@TheLifeOf_DLE @lariusdogan nah. i like when they get wild 😭😭😭😭
2020-06-29 23:16:48+00:00,1277742847953907716,chyna_vee,@lariusdogan @TheLifeOf_DLE THEY LOVE MARSUPIAL SHT!!! come here baby. get up in big mama pouch https://t.co/m9yxNUOl58
2020-06-29 23:16:26+00:00,1277742755238854657,lariusdogan,@TheLifeOf_DLE @chyna_vee Welp I knew it wouldn’t last 😭😭😭😂
2020-06-29 23:15:22+00:00,1277742487533162496,TheLifeOf_DLE,@lariusdogan @chyna_vee See nah you gone get kicked out 😂
2020-06-29 23:15:14+00:00,1277742450040279040,dudeinchicago,"You mean WHO’s CHYNA division. 

Good luck with that.

😂"
2020-06-29 23:15:00+00:00,1277742392146190336,CrusaderWatch,@TasteGrass ty based chink
2020-06-29 23:14:35+00:00,1277742286626074624,dyta45,@JoeBiden Explain your deals with Ukraine and Chyna!
2020-06-29 23:14:16+00:00,1277742209408929792,chyna______,@Nipsey_Lustle You are hilarious you know that
2020-06-29 23:12:30+00:00,1277741763843801089,ClowderOf3,@GregAbbott_TX @pcrod Chyna... what would you like to do? Invade?
2020-06-29 23:12:05+00:00,1277741659174944770,lariusdogan,@TheLifeOf_DLE @chyna_vee Slide overrrrr... 🕺🏿busssa move in the Fupa 😂
2020-06-29 23:11:40+00:00,1277741553306435585,55rfc_72,fire bomb chyna
2020-06-29 23:10:54+00:00,1277741360594944008,TheLifeOf_DLE,@lariusdogan @chyna_vee I’d love to be a lil kangaroo in the pouch real marsupial-ish 😂
2020-06-29 23:04:31+00:00,1277739756999389184,Gaslit_Nation,This is for one reason and one reason only. Trump is out of scapegoats. He’s desperate. He has no more bogeyman. For the next five months it’ll be Chyna bashing 24 hours a day. https://t.co/ehooZAd7Hk
2020-06-29 23:04:21+00:00,1277739714632695809,unperfextbeauty,"@QUEEN_chink Okay yea, my friend said she’s seen them at some gas stations too, but ion know about that 🙃😂"
2020-06-29 23:03:06+00:00,1277739398482800641,lariusdogan,@chyna_vee 🤐🤐 let this be said !!😂😂 plus who hating on Fupas👀they in style 😂😂
2020-06-29 23:02:44+00:00,1277739306967347201,SparksTheDeity,@BrittaMc_ @QUEEN_chink She would’ve got tased right under rib cage before I walked through the door
2020-06-29 23:02:27+00:00,1277739235546669061,Mont_Jiang,"There has been far more progress in 1 month on spreading awareness of the social unacceptability of 'Karen,' than there has been in 120 years for the word ""chink."" https://t.co/AXG9uoPzBB"
2020-06-29 23:01:37+00:00,1277739024703258625,RealMuthaknows,Blac Chyna Drops First Single 'Seen Her' https://t.co/48zjyxqbcn
2020-06-29 23:00:43+00:00,1277738799875919872,Beijing_Chyna,It’s literally sick!!
2020-06-29 23:00:31+00:00,1277738747241652230,chyna_vee,@lariusdogan they are too entitled. summer is coming and i’m not hearing no opinions. 🙅🏽‍♀️🙅🏽‍♀️
2020-06-29 22:58:07+00:00,1277738142553047040,lariusdogan,@chyna_vee 😂😂😂GURLLLLL
2020-06-29 22:57:49+00:00,1277738070897459200,FeythX,"@pickett_shaun @RingsideC It's good to see a Mattel Chyna, I don't know why her first figure had to be with him. After all If not for him, I think she  would most likely still be alive."
2020-06-29 22:56:24+00:00,1277737714331389955,chyna_vee,i put my heart on it.
2020-06-29 22:55:09+00:00,1277737397581754371,mp_maniac,"Blac Chyna - Seen Her (Audio, Video)
&gt;&gt;&gt;&gt; https://t.co/8cR9drc7Hl"
2020-06-29 22:53:37+00:00,1277737013542817794,swksfarmer,@bbchealth Just dont call it the “Chyna” virus right?? 😂😂
2020-06-29 22:51:39+00:00,1277736517411143683,N3llyyyy,"@chink_Key_face 😂😂😂 girl I couldn’t wait , my favorite place"
2020-06-29 22:49:56+00:00,1277736082935705600,dyuunu,@MisterAntiBully Chinaman wins again
2020-06-29 22:49:00+00:00,1277735850579824640,vaniteye,@jichuflrt @Breaking911 Gook
2020-06-29 22:47:17+00:00,1277735419862413312,jaylugh,@Some_Chink Hand over the dog https://t.co/nRYOGzATBq
2020-06-29 22:46:12+00:00,1277735145676685312,jumpboy4_life,@simplykennedy_ Her and ddg on good terms I bet🙏🏼 he a leader and not a gook at least ken🤷🏾‍♂️
2020-06-29 22:45:03+00:00,1277734857091801093,The_Hippest,"[Exclusive] Blac Chyna - #SeenHer🕶 #RT!
https://t.co/xgL5fEDP5m https://t.co/G5t1X4lEVE"
2020-06-29 22:43:13+00:00,1277734394384564224,The_News_DIVA,Blac Chyna’s landlord receives more than $58K from her after court ruling  https://t.co/LBmLD7PAdz
2020-06-29 22:42:28+00:00,1277734205867339776,chyna_witha_y,this that cuddle all day and watch movies rain
2020-06-29 22:39:22+00:00,1277733426938904576,chyna_vee,ima shake this building tmrw.
2020-06-29 22:39:06+00:00,1277733359859400704,unperfextbeauty,@QUEEN_chink He said he’s pretty sure it was called White Panther. I’ve done the pussycat pill &amp; one other pill. Idc if you’re in/near Valdosta but we found the at even greater divine or try Spencer’s
2020-06-29 22:38:50+00:00,1277733292498976768,Shh__hii,They let blac Chyna get on the mic.
2020-06-29 22:38:23+00:00,1277733178028052486,CPINTHECUT,Blac chyna keep watching my stories she know what it is 😂
