Datetime,Tweet Id,Username,Text
2020-03-08 23:50:35+00:00,1236801518239649795,Cordeaaaaa,Chyna must have been at home crying all alone on the bedroom floor cause she was hungry
2020-03-08 23:49:52+00:00,1236801340686417921,flightto_chyna,@lifewith_amanda Wait til I get off imma definitely burn you up
2020-03-08 23:49:09+00:00,1236801160570339329,G_ogenes,"@JC1512 @Pieford @martinewagner7 @CTrunds The N word doesn't mention skin colour. I have been called a chink, that says nothing about skin colour. I don't think you understand what racial slurs are. Either that or you're disingenuously standing up for a racist, which is a pretty bad look."
2020-03-08 23:48:04+00:00,1236800885617025024,therealmiaht,chyna stole my fucking concealer. 😒
2020-03-08 23:46:44+00:00,1236800549506486273,flightto_chyna,@Love_Monte20 If you only knew how many tries this took me@
2020-03-08 23:46:39+00:00,1236800529050763267,MrAceB85,Is that Blac Chyna mama?👀
2020-03-08 23:43:29+00:00,1236799731176701952,DHealy01,"Watching #RuthlessAggression on @WWENetwork “would pick 3 guys we were going to get over that year” WHAT?! Think of 98, start w/ HBK as champ n Austin red hot. By the end, Rock n Foley main event guys, The Outlaws were huge, Chyna was over. This is why I am a @THEVinceRusso  guy"
2020-03-08 23:41:16+00:00,1236799176144564224,Love_Monte20,😭😭😭Chyna why do you know it word for word though
2020-03-08 23:40:32+00:00,1236798990450151424,artisticbabyj,@Thearchct @Alwaysimtd002 @NicoleMottoh @yardmanjunes @SARCARTIER I was thinking blac Chyna
2020-03-08 23:37:30+00:00,1236798224758976512,JenovaDoll,@Chickity_Chyna Lawddddd girlll
2020-03-08 23:36:01+00:00,1236797854733283330,BigTelly_Baby,@chyna_vee lol 😂 idk i guess it’s something about skinny niggas i like. i also like medium niggas lol
2020-03-08 23:31:05+00:00,1236796610459455488,AkibaRobinson,"This Wednesday March 11th, come check The Ladies of the Chyna Pink Show out for our first live show! Meet us at lyveatu from 8 to 9 p.m.! Thanks for your support. #akibarobinson #actress #dontbelievemejustwatch… https://t.co/4TylltUuYm"
2020-03-08 23:28:42+00:00,1236796013429604353,dayecarter,@Lurkz05 First name on my list! The only people who come close in terms of biggest direct impact on my life are Sanvers and Chyna (who I never know whether to count as fictional or not. I guess technically she was)
2020-03-08 23:27:43+00:00,1236795764044697607,lifeinIight,@dayecarter Chyna :( Taken way too soon. Loved her.
2020-03-08 23:24:43+00:00,1236795011301289985,KEYW0RD,On WildnOut Chyna said that Tyga gave her the best head. I would have never guessed that ever 😟
2020-03-08 23:23:17+00:00,1236794650155003906,dayecarter,"Honorable mentions:

Alex Danvers
Lexa
Elphaba (Wicked)
Alice and Dana (The L Word)

And I didn’t include her because wrestlers exist in that weird fiction/non fiction space but Chyna had a massive impact on me growing up."
2020-03-08 23:22:20+00:00,1236794410446147584,flightto_chyna,Doing shit to get a reaction out of is only going to hurt your feelings in the end 😊
2020-03-08 23:22:18+00:00,1236794401004892163,BriaTheDon1,@_UniqueVibess Blac Chyna mac on her snap story it pissed me off it looked so damn dry and she sprinkled Mexican cheese in wet noodles &amp; that was it 😂
2020-03-08 23:22:13+00:00,1236794380926750724,TreyGee254,Blac Chyna talkin to Lori Harvey outside of Futures house https://t.co/CcgmYcWctP
2020-03-08 23:21:57+00:00,1236794314015100934,flightto_chyna,So this what imma be doing at work all day https://t.co/5gUGV5RQ84
2020-03-08 23:21:31+00:00,1236794205990682624,FlinnJade,@YungSleazyMane @ImChelseaGreen @JDeanWilliams Nah I understand. lol. I'm just a huge Chyna fan. ❤❤
2020-03-08 23:17:53+00:00,1236793292072894464,Chink_MastrFlex,People are really exposing how trifling they are on here. This is why I don’t eat everybody’s food and go to everyone’s house 🤢
2020-03-08 23:16:44+00:00,1236792999650131969,mrcarter1of1,Chyna looks exactly like her
2020-03-08 23:15:01+00:00,1236792569578885120,chyna_vee,@salvatruchax3 girl i think that’s the prob. the look too easily beat up able.
2020-03-08 23:14:51+00:00,1236792527782625280,Chickity_Chyna,So I was leaning over to turn on my PlayStation and this happened 😣 and now everything hurts. https://t.co/UjdOVnfoL7
2020-03-08 23:14:26+00:00,1236792420551086080,_jordansimone,it’s been like a month since i’ve seen chyna 🥺
2020-03-08 23:12:39+00:00,1236791971139780614,MontaeBones,@ChynaDelizaah Shit sad Chyna
2020-03-08 23:09:39+00:00,1236791218350231552,LexieNichelle_,Chyna looked so cute 😍💙
2020-03-08 23:04:29+00:00,1236789918267052034,ChoochieIsGucci,"i’m definitely gonna be a permanent chink dawg, i be too high, all the time"
2020-03-08 22:58:11+00:00,1236788331104608258,RichyShields11,This hangover is worse than the chink flu. 🚮
2020-03-08 22:47:51+00:00,1236785732691177479,teekixx,Blacc Chyna could NEVAAAA 😍😍
2020-03-08 22:47:16+00:00,1236785584280162304,BigTelly_Baby,@chyna_vee girl idk whyyyy probably bc i feel like i can beat they ass if they try me lol
2020-03-08 22:47:10+00:00,1236785561811255297,sittinonracks,Tokyo Toni looked better than Chyna back in the day fr 😂
2020-03-08 22:43:24+00:00,1236784610689929217,dope_chyna,No :/ I don’t say it in any relationship that I have 😭 I find it so weird
2020-03-08 22:40:52+00:00,1236783974619512832,dope_chyna,Lmaooo “ since mobydick was a goldfish “
2020-03-08 22:40:28+00:00,1236783873759088642,FlinnJade,@ImChelseaGreen @JDeanWilliams There will never be another Chyna. ❤❤
2020-03-08 22:33:20+00:00,1236782079024775168,tweekura,@dykes4hye hayley can say chink
2020-03-08 22:32:02+00:00,1236781749641695232,TeaaKelley,I need to go pick up my butters from Chyna 😩
2020-03-08 22:27:57+00:00,1236780721810870272,e_chink,"@MackNSweetJones I feel as though we can’t just say white ppl can’t say nigga , anyone nonblack don’t needa be saying it neither"
2020-03-08 22:24:04+00:00,1236779745569837056,Kickzologist,@taliaabella All I see is forehead. So that’s where Chyna gets it from
2020-03-08 22:20:53+00:00,1236778947330936837,ClassicRedd,The OG Blacc Chyna lmao 🔥
2020-03-08 22:19:07+00:00,1236778502139064321,hollywoodkc27,Various Artists - Blac Chyna - Phub Valentine (Intro Skit)
2020-03-08 22:19:02+00:00,1236778481008160779,itsjocetheboss,"@JMONEYBEEOTCH She came with blac chyna energy but immediately went into victim mode. 
UH2CI https://t.co/2fRo8owyEJ"
2020-03-08 22:16:44+00:00,1236777902940749825,unicorntearrsss,One of my Facebook friends looks like Blac Chyna &amp; she keeps posting subs at me 🙄
2020-03-08 22:16:17+00:00,1236777789157769216,Silver_chyna,@MistaChips Lmaoooooo
2020-03-08 22:15:30+00:00,1236777589030739968,stevielakes_,damn that’s chyna wholeeeee face
2020-03-08 22:12:38+00:00,1236776867610288128,JohnEhi18,@SARCARTIER That’s blac chyna
2020-03-08 22:11:20+00:00,1236776544133173248,fuckkozart,"EYES CHINK
ROLLING UP THAT DANK"
2020-03-08 22:09:09+00:00,1236775992494043136,bigglesgr,"@EwanMacKenna It's a great sport for exposing the slightest chink in a players temperament. Once the doubles stop going in, it just seems to spiral for some of them. The best can stop the rot"
2020-03-08 22:06:12+00:00,1236775249976471554,ImChelseaGreen,@JDeanWilliams “But.... I thought women who wrestled look like Chyna” https://t.co/5DkTh2E7DL
